h3,area_km2,land_km2,land_frac,zone,dist_land_km,province,district,gov_dest,gov_tier,lc_tree,lc_shrub,lc_grass,lc_crop,lc_built,lc_bare,lc_snow,lc_water,lc_wetland,lc_mangrove,lc_moss,lc_pixels,elev_mean,elev_max,elev_min,relief_m,population,pa_frac,pa_strict_frac,pa_marine_frac,ramsar_frac,pa_name,pa_category,ecoregion,lifezone,watershed,shallow_frac,dist_coast_km,n_accommodation,n_airport,n_attraction,n_beach,n_dive_surf,n_food_service,n_hotspring,n_marina_port,n_peak,n_reef_natural,n_trail,n_viewpoint,n_visitor_infra,n_waterfall,tt_gateway_h,tt_capital_h,gbif_records,gbif_species,sp_aves,sp_mammalia,sp_amphibia,sp_reptilia,s_forest,s_mangrove,s_wetland,s_shallow,s_relief,nat_features,nat_features_nb,beach_nb,s_nat_features,s_beach,s_shallow_nb,s_mangrove_nb,s_pa_attract,s_pa_cover,s_ramsar,s_species,s_records,s_eco_rare,s_lz_rare,accom_nb,food_nb,infra_nb,trail_nb,marine_ops_nb,airport_nb,s_accom,s_food,s_attract_infra,s_trails,s_marine_ops,s_airport,s_access_gw,s_access_cap,s_pop,NAV,TDL,ACC,BCV,coastal_exposure,s_coastal_exposure,s_protective_eco,s_upper_catchment,s_ws_exposure,RES,pop_neighbourhood,s_labour,is_comarca,s_comarca,s_decentral,JOBS,dist_road_km,dist_settlement_km,dist_colombia_km,advisory_zone,dev_feasible,infeasible_reason,sensitivity,protection_gap,supply_gap,pressure,fit_invest,fit_protect,fit_adapt,fit_manage,pct_fit_protect,pct_fit_invest,pct_fit_adapt,pct_fit_manage,primary,primary_fit,primary_rank,primary_label,secondary,in_gov_dest,eco_class,tourism_class
866612277ffffff,36.91,16.731,0.453,coastal,0.0,Darién,Chepigana,,,0.4217,0.0,0.0129,0.0,0.0,0.0,0.0,0.5569,0.0002,0.0083,0.0,4356,40.2,300.9,0.0,300.9,0.0,0.293,0.293,0.0,0.0,Darién,Parque Nacional,Panamanian dry forests,Tropical Dry Forest,Río Sambú,0.339,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.94,9.07,9456,378,354,4,20,0,37.9,33.3,22.6,61.7,56.6,0,0.0,0.0,0.0,0.0,76.3,57.8,44.0,37.2,0.0,85.4,83.1,88.5,92.3,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,43.9,17.799999999999997,25.700000000000003,0.0,37.9,2.6,20.6,59.2,0.0,0.0,54.5,33.8,20.8,18.6,2370.0,50.8,0,0.0,74.3,42.5,24.95,5.04,87.79,0,0,over 8 h from the nearest tourism gateway,47.2,26.8,35.3,0.0,36.2,47.2,8.3,23.7,41.0,34.8,30.3,46.6,PROTECT,47.2,41.0,Protect / Restore,,0,Forest mosaic,Marginal
8666a0717ffffff,36.95,36.946,1.0,inland,0.0,Veraguas,Santa Fe,,,0.3146,0.0,0.6854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4370,480.9,1158.2,212.2,946.0,1475.0,1.0,0.0,0.0,0.0,Cuenca del Río Santa María,Reserva Hidrológica,Isthmian-Pacific moist forests,Pre Montane Wet Forest,Río Santa María,0.0,10.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04,4.45,699,131,130,0,1,0,31.9,0.0,0.0,0.0,90.5,0,12.5,0.0,92.1,0.0,0.0,0.0,66.0,84.1,0.0,54.5,58.4,51.5,77.3,0.0,0.0,1.5,1.0,0.0,0.0,0.0,0.0,59.6,48.9,0.0,0.0,54.2,60.3,65.1,57.4,15.6,56.3,44.5,0.0,0.0,0.0,51.3,85.8,66.3,2739.0,54.2,0,0.0,39.7,42.4,0.23,0.33,361.48,0,1,,26.7,66.3,41.8,0.0,58.2,62.6,39.0,29.1,87.3,96.9,85.7,79.3,INVEST,58.2,96.9,Invest / Develop,PROTECT,0,Forest mosaic,Emerging
8666a679fffffff,36.7,0.037,0.001,nearshore,0.0,Comarca Ngäbe Buglé,Jirondai,,,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.0,0.0,0.0,4347,0.0,6.1,0.0,6.1,0.0,0.0,0.0,0.0,0.0,,,Mesoamerican Gulf-Caribbean mangroves,Tropical Moist Forest,Ríos entre Changuinola y Cricamola,0.127,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,8.67,251,93,92,0,1,0,0.0,0.0,0.0,39.1,0.0,0,0.0,0.0,0.0,0.0,69.8,46.9,0.0,0.0,0.0,46.8,46.1,99.5,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,27.799999999999997,0.0,28.4,0.0,42.2,45.9,3.32,64.7,33.0,0.0,0.0,46.2,7011.0,75.5,1,100.0,72.2,73.2,12.91,4.59,487.13,0,0,no road access within 10 km,27.5,46.2,28.4,0.0,43.9,54.4,10.3,24.6,57.5,55.4,42.1,51.9,PROTECT,54.4,57.5,Protect / Restore,,0,Coastal water,No mapped supply
8666a338fffffff,37.63,37.631,1.0,inland,0.0,Veraguas,Mariato,Pacifico Veraguense - Golfo de Montijo - Santa Catalina - Mariato,priority,0.9899,0.0,0.0101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4443,972.8,1540.9,402.7,1138.2,0.0,1.0,1.0,1.0,0.0,Cerro Hoya,Parque Nacional,Talamancan montane forests,Pre Montane Rain Forest,Ríos entre el San Pedro y el Tonosí,0.0,10.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.55,13.96,17163,341,323,10,8,0,82.0,0.0,0.0,0.0,95.2,0,0.5,0.0,23.5,0.0,0.0,0.0,93.8,84.1,0.0,81.4,86.4,82.4,87.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.700000000000005,11.599999999999994,0.0,60.2,0.0,11.7,67.9,0.0,0.0,0.0,99.4,57.9,75.9,0.0,0.0,0,0.0,88.4,24.4,9.85,4.43,311.41,0,0,over 8 h from the nearest tourism gateway,80.7,0.8,60.2,0.0,37.0,37.6,10.5,29.7,29.8,36.3,43.1,81.2,PROTECT,37.6,29.8,Protect / Restore,,1,Dense forest,No mapped supply
86668494fffffff,37.56,0.0,0.0,marine,10.76,Veraguas,Soná,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4434,0.0,0.0,0.0,0.0,0.0,0.077,0.077,0.077,0.0,Coiba,Parque Nacional,,,,0.0,14.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05,6.57,1067,56,50,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,29.3,26.3,0.0,40.3,62.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.099999999999994,43.0,0.0,4.1,0.0,37.9,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,57.0,21.3,20.37,16.72,403.4,0,0,no road access within 10 km,9.6,3.8,4.1,0.0,20.9,15.8,2.6,13.8,4.5,9.2,6.7,12.9,NONE,0.0,0.0,No strong basis,,0,Open water,No mapped supply
8666134e7ffffff,37.13,2.808,0.076,coastal,0.0,Darién,Chepigana,,,0.0695,0.0,0.0,0.0,0.0,0.0,0.0,0.9303,0.0002,0.0,0.0,4376,6.3,222.5,0.0,222.5,0.0,0.937,0.013,0.0,0.0,Bahía Piña,Area Recreativa,Chocó-Darién moist forests,Tropical Moist Forest,Ríos entre el Sambú y el Juradó,0.142,1.15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.32,11.35,60,28,25,3,0,0,19.5,0.0,22.6,41.2,48.9,1,1.5,1.5,46.8,57.6,45.7,0.0,55.5,62.9,0.0,35.2,34.5,70.9,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.900000000000006,16.400000000000006,0.0,38.9,0.0,14.8,33.0,2.0,53.1,34.8,18.3,31.1,43.0,0.0,0.0,0,0.0,83.6,23.7,14.91,11.85,54.87,0,0,over 8 h from the nearest tourism gateway,20.3,42.4,38.9,0.0,33.7,43.8,8.8,18.5,36.6,29.4,32.9,25.2,NONE,0.0,0.0,No strong basis,,0,Mixed / other,No mapped supply
8666a1987ffffff,36.8,0.0,0.0,nearshore,8.11,Panamá Oeste,Chame,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,11.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99,2.26,33,22,22,0,0,0,0.0,0.0,0.0,97.4,0.0,0,0.0,0.0,0.0,0.0,99.3,0.0,0.0,0.0,0.0,31.9,29.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.8,76.8,0.0,29.8,0.0,71.6,31.6,9.12,80.2,92.5,0.0,0.0,86.1,0.0,0.0,0,0.0,23.2,19.6,12.02,12.29,239.69,0,0,no road access within 10 km,19.0,86.1,29.8,0.0,47.4,50.1,18.2,23.8,46.1,67.5,63.1,47.0,NONE,0.0,0.0,No strong basis,,0,Shallow shelf / reef habitat,No mapped supply
8666100d7ffffff,36.43,36.428,1.0,inland,0.0,Comarca Emberá Wounaán,Cémaco (Área 1),,,0.9972,0.0,0.0028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4301,74.6,155.4,41.1,114.3,0.0,0.0,0.0,0.0,0.0,,,Chocó-Darién moist forests,Tropical Moist Forest,Río Chucunaque,0.0,26.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.62,9.75,1001,164,163,1,0,0,86.3,0.0,0.0,0.0,32.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,61.7,70.9,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.599999999999994,22.40000000000001,0.0,30.6,0.0,18.6,47.9,0.0,0.0,0.0,64.2,46.9,54.9,412.0,24.4,1,100.0,77.6,47.5,6.34,3.98,45.95,0,0,over 8 h from the nearest tourism gateway,28.7,54.9,30.6,0.0,36.9,58.4,9.4,23.4,73.1,36.1,36.6,44.8,PROTECT,58.4,73.1,Protect / Restore,,0,Dense forest,No mapped supply
86661615fffffff,36.0,0.164,0.005,nearshore,0.0,Comarca Kuna Yala,No asignado,,,0.0,0.0,0.0002,0.0,0.0,0.0002,0.0,0.9972,0.0005,0.0019,0.0,4266,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,,,Chocó-Darién moist forests,Tropical Moist Forest,,0.224,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.72,4.85,7,5,4,1,0,0,0.0,21.2,34.4,50.1,0.0,0,11.5,3.0,91.1,79.7,67.2,57.0,0.0,0.0,0.0,21.9,21.7,70.9,33.5,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,26.9,0.0,35.4,82.9,37.4,57.0,0.0,57.7,13.4,44.3,39.9,0.0,0.0,43.3,0.0,0.0,0.0,726.0,30.1,1,100.0,43.0,45.3,31.89,4.44,156.78,0,0,no road access within 10 km,23.9,57.7,44.3,0.0,49.3,49.8,13.9,21.7,45.3,74.1,54.2,38.1,NONE,0.0,0.0,No strong basis,,0,Coastal water,Emerging
8666841b7ffffff,37.75,0.0,0.0,marine,20.88,Veraguas,Montijo,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4457,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.73,0.0,Isla Montuosa y Banco Hannibal,Zona Especial de Protección Marina,,,,0.0,24.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52,9.83,3,2,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,54.1,0.0,17.6,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.90000000000001,22.09999999999999,0.0,6.8,0.0,23.9,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,77.9,24.5,43.85,26.59,460.75,0,0,no road access within 10 km,6.4,6.8,6.8,0.0,19.4,20.7,2.4,9.4,10.8,7.0,3.6,5.2,NONE,0.0,0.0,No strong basis,,0,Open water,No mapped supply
866612d4fffffff,36.5,0.0,0.0,nearshore,1.18,Panamá,Chimán,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4318,0.0,0.0,0.0,0.0,0.0,0.138,0.138,0.138,0.0,Humedal de Bahía de Panamá,Refugio de Vida Silvestre,,,,1.0,4.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,3.98,28,12,12,0,0,0,0.0,0.0,0.0,97.4,0.0,0,0.0,0.0,0.0,0.0,99.0,84.7,33.8,29.9,0.0,27.5,28.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.4,64.8,0.0,48.0,0.0,52.2,51.8,0.0,0.0,92.5,0.0,0.0,0.0,0.0,0.0,0,0.0,35.2,17.9,11.44,11.51,155.83,0,0,no road access within 10 km,36.6,41.4,48.0,1.0,42.2,39.6,3.8,28.6,32.1,49.1,15.8,77.0,MANAGE,28.6,77.0,Manage / Avoid,,0,Shallow shelf / reef habitat,No mapped supply
8666aed07ffffff,37.49,36.184,0.965,coastal,0.0,Los Santos,Pedasí,Pedasi - Tonosi - Cambutal,priority,0.5123,0.0,0.4382,0.0027,0.0016,0.0002,0.0,0.0382,0.0002,0.0066,0.0,4425,67.0,193.3,0.0,193.3,384.0,0.0,0.0,0.0,0.0,,,Isthmian-Pacific moist forests,Tropical Moist Forest,Ríos entre el Tonosí y La Villa,0.037,2.76,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04,5.44,8528,307,272,22,13,0,43.3,31.3,22.6,26.1,44.6,0,1.0,1.0,37.3,46.5,52.5,51.9,0.0,0.0,0.0,77.3,82.0,51.5,33.5,7.0,4.0,0.0,0.0,1.0,0.0,88.5,69.5,0.0,0.0,66.1,0.0,43.4,52.4,36.4,41.7,52.0,46.6,43.3,2.01,54.5,23.8,51.4,81.0,45.2,1186.0,36.7,0,0.0,47.6,35.3,1.92,0.87,252.83,0,1,,26.0,45.2,0.0,0.0,43.0,54.1,44.7,25.9,56.3,52.0,89.4,59.7,ADAPT,44.7,89.4,Adapt / Strengthen,,1,Forest mosaic,Developing
8666a586fffffff,36.19,36.19,1.0,inland,0.0,Panamá,Panamá,Ciudad de Panama - Taboga,priority,0.9965,0.0,0.0009,0.0,0.0,0.0,0.0,0.0026,0.0,0.0,0.0,4290,472.9,746.9,264.2,482.7,0.0,1.0,1.0,0.0,0.0,Chagres,Parque Nacional,Isthmian-Atlantic moist forests,Tropical Wet Forest,Canal de Panamá,0.0,23.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.64,8.77,1308,307,292,8,7,0,85.6,0.0,0.0,0.0,72.2,0,0.0,0.0,0.0,0.0,0.0,0.0,93.8,84.1,0.0,77.3,64.9,27.7,61.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.200000000000003,27.200000000000003,0.0,51.6,0.0,21.4,57.3,0.0,0.0,0.0,95.3,89.3,92.3,0.0,0.0,0,0.0,72.8,21.8,9.78,7.93,224.72,0,0,over 8 h from the nearest tourism gateway,74.4,0.9,51.6,0.0,41.2,27.4,16.6,32.7,19.1,46.2,60.3,89.5,PROTECT,27.4,19.1,Protect / Restore,,1,Dense forest,No mapped supply
8666a245fffffff,37.29,0.0,0.0,nearshore,4.01,Chiriquí,San Lorenzo,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46,6.51,706,67,65,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,41.9,58.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.2,43.5,0.0,15.6,0.0,55.7,21.1,2.0,53.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,56.5,26.6,14.91,15.43,473.38,0,0,no road access within 10 km,12.7,15.6,15.6,0.0,31.3,32.2,8.0,17.2,24.1,23.9,28.7,21.2,NONE,0.0,0.0,No strong basis,,0,Coastal water,No mapped supply
8666a0a57ffffff,36.78,36.779,1.0,inland,0.0,Coclé,Penonomé,Riviera Pacifica - Valle de Anton - El Cope - Penonome,priority,0.912,0.0,0.0875,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,4353,282.9,416.2,166.1,250.1,4632.0,0.0,0.0,0.0,0.0,,,Isthmian-Pacific moist forests,Tropical Moist Forest,Río Grande,0.0,27.85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.1,2.12,678784,596,528,0,68,0,71.2,0.0,0.0,0.0,52.1,0,6.5,0.0,82.6,0.0,0.0,0.0,0.0,0.0,0.0,98.0,99.6,51.5,33.5,1.0,3.5,7.0,2.0,0.0,0.0,47.5,66.9,87.7,65.5,0.0,0.0,78.5,77.6,87.4,55.5,53.2,78.2,51.7,0.0,0.0,0.0,80.3,92.3,86.1,21853.0,91.0,0,0.0,22.4,57.7,0.71,1.09,292.72,0,1,,31.0,86.1,2.3,2.3,57.9,67.9,57.2,37.4,97.4,96.5,95.6,95.5,PROTECT,67.9,97.4,Protect / Restore,INVEST; ADAPT; MANAGE,1,Dense forest,Developing
8666acb67ffffff,37.23,0.0,0.0,nearshore,6.02,Darién,Chepigana,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4385,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Bahía Piña,Area Recreativa,,,,0.0,9.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9,10.92,185,30,24,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,84.1,0.0,35.4,42.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,17.700000000000003,0.0,9.2,0.0,15.6,18.1,11.9,84.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,82.3,23.5,15.68,13.49,52.5,0,0,over 8 h from the nearest tourism gateway,10.9,9.2,9.2,0.0,22.9,32.2,4.6,13.5,24.1,11.9,18.3,12.1,NONE,0.0,0.0,No strong basis,,0,Coastal water,No mapped supply
8666a50d7ffffff,36.52,36.518,1.0,inland,0.0,Panamá Oeste,La Chorrera,,,0.6008,0.0,0.2301,0.0002,0.164,0.0046,0.0,0.0,0.0002,0.0,0.0,4324,70.9,193.8,10.8,183.0,26335.0,0.0,0.0,0.0,0.0,,,Isthmian-Atlantic moist forests,Tropical Moist Forest,Río Caimito,0.0,8.44,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0.55,0.59,42048,410,366,23,21,0,49.0,0.0,22.6,0.0,43.0,1,1.5,0.5,46.8,27.6,26.9,49.4,0.0,0.0,0.0,88.1,92.8,27.7,33.5,4.0,64.5,2.0,0.5,0.0,0.0,79.5,96.2,66.0,28.9,0.0,0.0,83.2,84.3,97.7,42.8,63.0,83.6,40.9,7.66,0.0,0.0,47.1,96.8,67.5,295411.0,99.3,0,0.0,15.7,60.3,0.31,0.74,258.96,0,1,,24.5,67.5,0.0,0.0,51.3,59.9,56.4,28.6,78.9,81.5,95.3,77.0,ADAPT,56.4,95.3,Adapt / Strengthen,PROTECT; INVEST,0,Dense forest,Established hub
866684c8fffffff,37.72,0.0,0.0,nearshore,2.24,Chiriquí,San Lorenzo,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4448,0.0,0.0,0.0,0.0,0.0,0.444,0.043,0.444,0.0,Isla Montuosa y Banco Hannibal,Zona Especial de Protección Marina,,,,0.0,5.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.05,10.21,195,26,24,2,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.5,37.3,27.6,27.1,0.0,41.6,43.3,0.0,34.1,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.59999999999999,20.09999999999999,0.0,23.2,0.0,25.0,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,79.9,25.5,61.13,42.39,482.21,0,0,no road access within 10 km,13.2,22.2,23.2,0.0,26.9,26.2,2.5,12.4,17.4,16.9,4.9,10.4,NONE,0.0,0.0,No strong basis,,0,Coastal water,No mapped supply
866613827ffffff,36.71,36.714,1.0,inland,0.0,Darién,Pinogana,,,0.9142,0.0,0.0855,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,4326,39.6,124.2,7.8,116.4,0.0,0.968,0.0,0.0,0.0,Alto Darién,Bosque Protector,Isthmian-Atlantic moist forests,Tropical Moist Forest,Río Chucunaque,0.0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.39,6.52,116022,600,528,52,20,0,71.5,0.0,0.0,0.0,33.1,0,0.0,0.0,0.0,0.0,0.0,0.0,56.1,64.9,0.0,98.3,97.4,27.7,33.5,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,28.9,35.4,43.9,25.5,43.3,0.0,41.8,9.1,31.7,55.0,0.0,0.0,0.0,38.0,46.9,42.2,4836.0,67.9,0,0.0,56.7,46.4,4.26,0.49,38.26,0,1,,33.0,42.2,32.7,0.0,45.8,59.3,18.7,28.0,76.8,61.7,64.0,73.7,PROTECT,59.3,76.8,Protect / Restore,,0,Dense forest,Marginal
866610417ffffff,36.4,36.401,1.0,inland,0.0,Darién,Santa Fe,,,0.6289,0.0,0.3688,0.0023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4303,73.6,130.8,44.5,86.3,0.0,0.0,0.0,0.0,0.0,,,Isthmian-Atlantic moist forests,Tropical Moist Forest,Río Santa Bárbara y entre Santa Bárbara y Chucunaque,0.0,24.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39,4.52,2988,332,302,20,10,0,51.0,0.0,0.0,0.0,28.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.2,72.9,27.7,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,59.9,0.0,27.0,0.0,47.0,39.3,0.0,0.0,0.0,59.3,34.7,45.4,4005.0,62.7,0,0.0,40.1,43.1,2.34,2.95,92.66,0,1,,23.6,45.4,27.0,0.0,45.2,53.7,12.3,25.7,55.3,59.9,49.5,58.4,NONE,0.0,0.0,No strong basis,,0,Dense forest,No mapped supply
8666b5867ffffff,36.58,16.765,0.458,coastal,0.0,Bocas del Toro,Almirante,,,0.4116,0.0,0.0397,0.0,0.0,0.0002,0.0,0.5455,0.003,0.0,0.0,4334,51.7,368.4,-0.2,368.6,0.0,0.0,0.0,0.0,0.0,,,Isthmian-Atlantic moist forests,Tropical Moist Forest,Ríos entre Changuinola y Cricamola,0.541,0.73,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.5,7.77,8998,352,330,8,14,0,37.1,0.0,67.0,75.6,63.7,1,5.0,0.0,77.3,0.0,82.8,39.9,0.0,0.0,0.0,83.3,82.8,27.7,33.5,1.0,0.0,0.0,0.0,0.0,0.0,47.5,0.0,0.0,0.0,0.0,0.0,61.7,33.400000000000006,0.0,47.4,16.2,51.8,37.0,2.0,53.1,66.9,42.4,74.2,59.6,6005.0,72.7,0,0.0,66.6,58.1,1.14,1.18,532.42,0,1,,22.2,59.6,31.2,0.0,54.9,61.9,34.8,25.6,85.6,91.4,82.5,57.7,INVEST,54.9,91.4,Invest / Develop,,0,Forest mosaic,Emerging
86661649fffffff,36.18,36.181,1.0,inland,0.0,Panamá,Panamá,Ciudad de Panama - Taboga,priority,0.9988,0.0,0.0009,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,4287,605.3,884.7,323.3,561.4,0.0,0.976,0.681,0.0,0.0,Chagres,Parque Nacional,Isthmian-Atlantic moist forests,Tropical Wet Forest,Canal de Panamá,0.0,22.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.92,6.05,304,106,79,16,11,0,88.4,0.0,0.0,0.0,76.9,0,0.0,0.0,0.0,0.0,0.0,0.0,81.9,65.3,0.0,49.8,48.8,27.7,61.3,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,28.9,0.0,0.0,28.40000000000001,47.5,0.0,46.6,2.9,35.1,48.9,0.0,0.0,0.0,98.8,89.3,93.9,0.0,0.0,0,0.0,52.5,18.8,7.26,7.55,218.66,0,1,,56.6,30.0,43.7,0.0,43.3,38.9,21.2,30.1,31.3,53.2,67.5,82.7,MANAGE,30.1,82.7,Manage / Avoid,,1,Dense forest,Marginal
86661308fffffff,37.08,37.079,1.0,inland,0.0,Comarca Emberá Wounaán,Sambú (Área 2),,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4368,433.6,974.8,163.5,811.3,0.0,1.0,1.0,0.0,0.0,Darién,Parque Nacional,Eastern Panamanian montane forests,Pre Montane Rain Forest,Río Sambú,0.0,23.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.2,32.23,312,138,116,1,21,0,96.3,0.0,0.0,0.0,86.7,0,0.0,0.0,0.0,0.0,0.0,0.0,93.8,84.1,0.0,56.2,49.1,95.7,87.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2000000000000028,0.2000000000000028,0.0,52.1,0.0,0.2,66.3,0.0,0.0,0.0,88.5,20.8,42.9,0.0,0.0,1,100.0,99.8,40.0,23.68,14.2,26.53,1,0,Darien Gap border region (standing travel advisories),79.8,0.5,52.1,0.0,18.0,18.0,6.6,17.9,7.3,5.6,23.7,23.2,PROTECT,18.0,7.3,Protect / Restore,,0,Dense forest,No mapped supply
